MappingName,OrthologID,GenomeName,GeneID,Annotation,GenomeID,Group,Clade,RefType
AG-402-K04_2717283962,60001883,AG-402-K04,2717283962,protein of unknown function (DUF4214),2716884382,Prochlorococcus,LLI,SAG
AG-402-K04_2717282828,60001883,AG-402-K04,2717282828,protein of unknown function (DUF4214),2716884382,Prochlorococcus,LLI,SAG
AG-402-K04_2717283174,60002365,AG-402-K04,2717283174,hypothetical protein,2716884382,Prochlorococcus,LLI,SAG
AG-402-K14_2667855276,60001830,AG-402-K14,2667855276,hypothetical protein,2667527342,Prochlorococcus,LLI,SAG
AG-402-K14_2667854898,60001883,AG-402-K14,2667854898,protein of unknown function (DUF4214),2667527342,Prochlorococcus,LLI,SAG
AG-402-K14_2667854586,60001883,AG-402-K14,2667854586,protein of unknown function (DUF4214),2667527342,Prochlorococcus,LLI,SAG
AG-402-K14_2667853809,60001883,AG-402-K14,2667853809,protein of unknown function (DUF4214),2667527342,Prochlorococcus,LLI,SAG
AG-402-K14_2667854595,60001883,AG-402-K14,2667854595,protein of unknown function (DUF4214),2667527342,Prochlorococcus,LLI,SAG
AG-402-K14_2667853817,60001883,AG-402-K14,2667853817,protein of unknown function (DUF4214),2667527342,Prochlorococcus,LLI,SAG
AG-402-K14_2667854367,60001883,AG-402-K14,2667854367,protein of unknown function (DUF4214),2667527342,Prochlorococcus,LLI,SAG
AG-402-K14_2667854903,60001883,AG-402-K14,2667854903,protein of unknown function (DUF4214),2667527342,Prochlorococcus,LLI,SAG
AG-402-K14_2667854585,60001883,AG-402-K14,2667854585,protein of unknown function (DUF4214),2667527342,Prochlorococcus,LLI,SAG
AG-402-K14_2667854854,60001883,AG-402-K14,2667854854,protein of unknown function (DUF4214),2667527342,Prochlorococcus,LLI,SAG
AG-402-K14_2667854856,60001883,AG-402-K14,2667854856,protein of unknown function (DUF4214),2667527342,Prochlorococcus,LLI,SAG
AG-402-L09_2667735346,60001883,AG-402-L09,2667735346,protein of unknown function (DUF4214),2667527268,Prochlorococcus,LLI,SAG
AG-402-L19_2667736438,60001883,AG-402-L19,2667736438,protein of unknown function (DUF4214),2667527269,Prochlorococcus,LLI,SAG
AG-402-L19_2667737205,60001888,AG-402-L19,2667737205,hypothetical protein,2667527269,Prochlorococcus,LLI,SAG
AG-402-L19_2667736747,60001888,AG-402-L19,2667736747,hypothetical protein,2667527269,Prochlorococcus,LLI,SAG
AG-402-L19_2667736919,60001888,AG-402-L19,2667736919,hypothetical protein,2667527269,Prochlorococcus,LLI,SAG
AG-402-L19_2667736920,60001888,AG-402-L19,2667736920,hypothetical protein,2667527269,Prochlorococcus,LLI,SAG
AG-402-L19_2667736921,60001888,AG-402-L19,2667736921,hypothetical protein,2667527269,Prochlorococcus,LLI,SAG
AG-402-L19_2667736776,60001888,AG-402-L19,2667736776,hypothetical protein,2667527269,Prochlorococcus,LLI,SAG
AG-402-L19_2667736753,60001888,AG-402-L19,2667736753,hypothetical protein,2667527269,Prochlorococcus,LLI,SAG
AG-402-L20_2667739844,60001883,AG-402-L20,2667739844,protein of unknown function (DUF4214),2667527270,Prochlorococcus,LLI,SAG
AG-402-L20_2667738027,60001883,AG-402-L20,2667738027,protein of unknown function (DUF4214),2667527270,Prochlorococcus,LLI,SAG
AG-402-L20_2667739754,60001883,AG-402-L20,2667739754,protein of unknown function (DUF4214),2667527270,Prochlorococcus,LLI,SAG
AG-402-L20_2667739845,60001883,AG-402-L20,2667739845,protein of unknown function (DUF4214),2667527270,Prochlorococcus,LLI,SAG
AG-402-L20_2667739753,60001883,AG-402-L20,2667739753,protein of unknown function (DUF4214),2667527270,Prochlorococcus,LLI,SAG
AG-402-L20_2667739780,60001883,AG-402-L20,2667739780,protein of unknown function (DUF4214),2667527270,Prochlorococcus,LLI,SAG
AG-402-L20_2667739669,60001883,AG-402-L20,2667739669,protein of unknown function (DUF4214),2667527270,Prochlorococcus,LLI,SAG
AG-402-L20_2667738995,60001883,AG-402-L20,2667738995,protein of unknown function (DUF4214),2667527270,Prochlorococcus,LLI,SAG
AG-402-L20_2667739759,60001883,AG-402-L20,2667739759,protein of unknown function (DUF4214),2667527270,Prochlorococcus,LLI,SAG
AG-402-M18_2667744874,60001830,AG-402-M18,2667744874,hypothetical protein,2667527273,Prochlorococcus,LLI,SAG
AG-402-M18_2667744520,60001883,AG-402-M18,2667744520,protein of unknown function (DUF4214),2667527273,Prochlorococcus,LLI,SAG
AG-402-M18_2667744869,60001883,AG-402-M18,2667744869,protein of unknown function (DUF4214),2667527273,Prochlorococcus,LLI,SAG
AG-402-M18_2667744978,60001883,AG-402-M18,2667744978,protein of unknown function (DUF4214),2667527273,Prochlorococcus,LLI,SAG
AG-402-M18_2667744538,60001883,AG-402-M18,2667744538,protein of unknown function (DUF4214),2667527273,Prochlorococcus,LLI,SAG
AG-402-M18_2667745494,60001883,AG-402-M18,2667745494,protein of unknown function (DUF4214),2667527273,Prochlorococcus,LLI,SAG
AG-402-M18_2667744984,60001883,AG-402-M18,2667744984,protein of unknown function (DUF4214),2667527273,Prochlorococcus,LLI,SAG
AG-402-M18_2667744513,60001883,AG-402-M18,2667744513,protein of unknown function (DUF4214),2667527273,Prochlorococcus,LLI,SAG
AG-402-M18_2667744519,60001883,AG-402-M18,2667744519,protein of unknown function (DUF4214),2667527273,Prochlorococcus,LLI,SAG
AG-402-M18_2667745417,60001883,AG-402-M18,2667745417,protein of unknown function (DUF4214),2667527273,Prochlorococcus,LLI,SAG
AG-402-M23_2667747461,60001883,AG-402-M23,2667747461,protein of unknown function (DUF4214),2667527274,Prochlorococcus,LLI,SAG
AG-402-M23_2667746982,60001883,AG-402-M23,2667746982,protein of unknown function (DUF4214),2667527274,Prochlorococcus,LLI,SAG
AG-402-M23_2667746538,60001883,AG-402-M23,2667746538,protein of unknown function (DUF4214),2667527274,Prochlorococcus,LLI,SAG
AG-402-N09_2717287532,60001883,AG-402-N09,2717287532,protein of unknown function (DUF4214),2716884384,Prochlorococcus,LLI,SAG
AG-402-N09_2717287533,60001883,AG-402-N09,2717287533,protein of unknown function (DUF4214),2716884384,Prochlorococcus,LLI,SAG
AG-402-N09_2717286978,60001883,AG-402-N09,2717286978,protein of unknown function (DUF4214),2716884384,Prochlorococcus,LLI,SAG
AG-402-N09_2717286973,60001883,AG-402-N09,2717286973,protein of unknown function (DUF4214),2716884384,Prochlorococcus,LLI,SAG
AG-402-N09_2717286606,60001883,AG-402-N09,2717286606,protein of unknown function (DUF4214),2716884384,Prochlorococcus,LLI,SAG
AG-402-N09_2717287534,60001883,AG-402-N09,2717287534,protein of unknown function (DUF4214),2716884384,Prochlorococcus,LLI,SAG
AG-402-N09_2717287150,60001883,AG-402-N09,2717287150,protein of unknown function (DUF4214),2716884384,Prochlorococcus,LLI,SAG
AG-402-O21_2667754330,60001883,AG-402-O21,2667754330,protein of unknown function (DUF4214),2667527279,Prochlorococcus,LLI,SAG
AG-402-O21_2667755908,60001883,AG-402-O21,2667755908,protein of unknown function (DUF4214),2667527279,Prochlorococcus,LLI,SAG
AG-402-O21_2667756219,60001883,AG-402-O21,2667756219,protein of unknown function (DUF4214),2667527279,Prochlorococcus,LLI,SAG
AG-402-O21_2667755084,60001883,AG-402-O21,2667755084,protein of unknown function (DUF4214),2667527279,Prochlorococcus,LLI,SAG
AG-402-O21_2667756221,60001883,AG-402-O21,2667756221,protein of unknown function (DUF4214),2667527279,Prochlorococcus,LLI,SAG
AG-402-O21_2667755124,60001883,AG-402-O21,2667755124,protein of unknown function (DUF4214),2667527279,Prochlorococcus,LLI,SAG
AG-402-O21_2667756222,60001883,AG-402-O21,2667756222,protein of unknown function (DUF4214),2667527279,Prochlorococcus,LLI,SAG
AG-402-O21_2667755081,60001883,AG-402-O21,2667755081,protein of unknown function (DUF4214),2667527279,Prochlorococcus,LLI,SAG
AG-402-O21_2667756237,60001883,AG-402-O21,2667756237,protein of unknown function (DUF4214),2667527279,Prochlorococcus,LLI,SAG
AG-402-O21_2667754335,60001883,AG-402-O21,2667754335,protein of unknown function (DUF4214),2667527279,Prochlorococcus,LLI,SAG
AG-402-O21_2667756218,60001883,AG-402-O21,2667756218,protein of unknown function (DUF4214),2667527279,Prochlorococcus,LLI,SAG
AG-402-O21_2667756258,60002365,AG-402-O21,2667756258,hypothetical protein,2667527279,Prochlorococcus,LLI,SAG
AG-402-P16_2667757367,60001883,AG-402-P16,2667757367,protein of unknown function (DUF4214),2667527281,Prochlorococcus,LLI,SAG
AG-402-P16_2667757374,60001883,AG-402-P16,2667757374,protein of unknown function (DUF4214),2667527281,Prochlorococcus,LLI,SAG
AG-402-P16_2667757557,60001883,AG-402-P16,2667757557,protein of unknown function (DUF4214),2667527281,Prochlorococcus,LLI,SAG
AG-402-P16_2667757572,60001883,AG-402-P16,2667757572,protein of unknown function (DUF4214),2667527281,Prochlorococcus,LLI,SAG
AG-402-P16_2667757377,60001883,AG-402-P16,2667757377,protein of unknown function (DUF4214),2667527281,Prochlorococcus,LLI,SAG
AG-402-P18_2667760362,60001883,AG-402-P18,2667760362,protein of unknown function (DUF4214),2667527282,Prochlorococcus,LLI,SAG
AG-402-P18_2667760629,60001883,AG-402-P18,2667760629,protein of unknown function (DUF4214),2667527282,Prochlorococcus,LLI,SAG
AG-402-P18_2667760341,60001883,AG-402-P18,2667760341,protein of unknown function (DUF4214),2667527282,Prochlorococcus,LLI,SAG
AG-402-P18_2667760626,60001883,AG-402-P18,2667760626,protein of unknown function (DUF4214),2667527282,Prochlorococcus,LLI,SAG
AG-402-P18_2667760636,60001883,AG-402-P18,2667760636,protein of unknown function (DUF4214),2667527282,Prochlorococcus,LLI,SAG
AG-409-A10_2717288390,60001883,AG-409-A10,2717288390,protein of unknown function (DUF4214),2716884385,Prochlorococcus,LLI,SAG
AG-409-A10_2717287881,60001883,AG-409-A10,2717287881,protein of unknown function (DUF4214),2716884385,Prochlorococcus,LLI,SAG
AG-409-A10_2717287875,60001883,AG-409-A10,2717287875,protein of unknown function (DUF4214),2716884385,Prochlorococcus,LLI,SAG
AG-409-A10_2717288059,60001883,AG-409-A10,2717288059,protein of unknown function (DUF4214),2716884385,Prochlorococcus,LLI,SAG
AG-409-A10_2717287876,60001883,AG-409-A10,2717287876,protein of unknown function (DUF4214),2716884385,Prochlorococcus,LLI,SAG
AG-409-A10_2717288053,60001883,AG-409-A10,2717288053,protein of unknown function (DUF4214),2716884385,Prochlorococcus,LLI,SAG
AG-409-A10_2717289299,60001883,AG-409-A10,2717289299,protein of unknown function (DUF4214),2716884385,Prochlorococcus,LLI,SAG
AG-409-A10_2717288054,60001883,AG-409-A10,2717288054,protein of unknown function (DUF4214),2716884385,Prochlorococcus,LLI,SAG
AG-409-A10_2717289143,60001883,AG-409-A10,2717289143,protein of unknown function (DUF4214),2716884385,Prochlorococcus,LLI,SAG
AG-409-A10_2717288051,60001883,AG-409-A10,2717288051,protein of unknown function (DUF4214),2716884385,Prochlorococcus,LLI,SAG
AG-409-A10_2717287870,60001883,AG-409-A10,2717287870,protein of unknown function (DUF4214),2716884385,Prochlorococcus,LLI,SAG
AG-409-D14_2717666245,60001883,AG-409-D14,2717666245,protein of unknown function (DUF4214),2716884738,Prochlorococcus,LLI,SAG
AG-409-D14_2717667125,60001883,AG-409-D14,2717667125,protein of unknown function (DUF4214),2716884738,Prochlorococcus,LLI,SAG
AG-409-D14_2717666634,60001883,AG-409-D14,2717666634,protein of unknown function (DUF4214),2716884738,Prochlorococcus,LLI,SAG
AG-409-D14_2717666635,60001883,AG-409-D14,2717666635,protein of unknown function (DUF4214),2716884738,Prochlorococcus,LLI,SAG
AG-409-J03_2717674772,60001883,AG-409-J03,2717674772,protein of unknown function (DUF4214),2716884746,Prochlorococcus,LLI,SAG
AG-409-J03_2717675126,60001883,AG-409-J03,2717675126,protein of unknown function (DUF4214),2716884746,Prochlorococcus,LLI,SAG
AG-409-J03_2717675229,60001883,AG-409-J03,2717675229,protein of unknown function (DUF4214),2716884746,Prochlorococcus,LLI,SAG
AG-409-J03_2717675228,60001883,AG-409-J03,2717675228,protein of unknown function (DUF4214),2716884746,Prochlorococcus,LLI,SAG
AG-409-J03_2717675556,60001883,AG-409-J03,2717675556,protein of unknown function (DUF4214),2716884746,Prochlorococcus,LLI,SAG
AG-409-J03_2717675292,60001883,AG-409-J03,2717675292,protein of unknown function (DUF4214),2716884746,Prochlorococcus,LLI,SAG
AG-409-J03_2717675276,60001883,AG-409-J03,2717675276,protein of unknown function (DUF4214),2716884746,Prochlorococcus,LLI,SAG
AG-409-J03_2717675193,60001883,AG-409-J03,2717675193,protein of unknown function (DUF4214),2716884746,Prochlorococcus,LLI,SAG
AG-409-J03_2717675609,60001883,AG-409-J03,2717675609,protein of unknown function (DUF4214),2716884746,Prochlorococcus,LLI,SAG
AG-409-J03_2717675452,60001883,AG-409-J03,2717675452,protein of unknown function (DUF4214),2716884746,Prochlorococcus,LLI,SAG
AG-409-J03_2717675555,60002365,AG-409-J03,2717675555,hypothetical protein,2716884746,Prochlorococcus,LLI,SAG
AG-412-G19_2717691070,60001883,AG-412-G19,2717691070,protein of unknown function (DUF4214),2716884757,Prochlorococcus,LLI,SAG
AG-412-G19_2717691065,60001883,AG-412-G19,2717691065,protein of unknown function (DUF4214),2716884757,Prochlorococcus,LLI,SAG
AG-412-G19_2717690624,60001883,AG-412-G19,2717690624,protein of unknown function (DUF4214),2716884757,Prochlorococcus,LLI,SAG
AG-412-G19_2717691595,60001883,AG-412-G19,2717691595,protein of unknown function (DUF4214),2716884757,Prochlorococcus,LLI,SAG
AG-412-O03_2717701531,60001883,AG-412-O03,2717701531,protein of unknown function (DUF4214),2716884763,Prochlorococcus,LLI,SAG
AG-412-O03_2717701095,60001883,AG-412-O03,2717701095,protein of unknown function (DUF4214),2716884763,Prochlorococcus,LLI,SAG
AG-412-O03_2717700537,60001883,AG-412-O03,2717700537,protein of unknown function (DUF4214),2716884763,Prochlorococcus,LLI,SAG
AG-412-O03_2717700532,60001883,AG-412-O03,2717700532,protein of unknown function (DUF4214),2716884763,Prochlorococcus,LLI,SAG
AG-412-O03_2717701524,60001883,AG-412-O03,2717701524,protein of unknown function (DUF4214),2716884763,Prochlorococcus,LLI,SAG
AG-412-O03_2717701532,60001883,AG-412-O03,2717701532,protein of unknown function (DUF4214),2716884763,Prochlorococcus,LLI,SAG
AG-412-O03_2717701525,60001883,AG-412-O03,2717701525,protein of unknown function (DUF4214),2716884763,Prochlorococcus,LLI,SAG
AG-424-E20_2717714838,60001830,AG-424-E20,2717714838,hypothetical protein,2716884772,Prochlorococcus,LLI,SAG
AG-424-E20_2717715445,60001883,AG-424-E20,2717715445,protein of unknown function (DUF4214),2716884772,Prochlorococcus,LLI,SAG
AG-424-E20_2717715187,60001883,AG-424-E20,2717715187,protein of unknown function (DUF4214),2716884772,Prochlorococcus,LLI,SAG
AG-424-E20_2717715188,60001883,AG-424-E20,2717715188,protein of unknown function (DUF4214),2716884772,Prochlorococcus,LLI,SAG
AG-424-E20_2717715591,60001883,AG-424-E20,2717715591,protein of unknown function (DUF4214),2716884772,Prochlorococcus,LLI,SAG
AG-424-E20_2717715183,60001883,AG-424-E20,2717715183,protein of unknown function (DUF4214),2716884772,Prochlorococcus,LLI,SAG
AG-424-E20_2717714878,60001883,AG-424-E20,2717714878,protein of unknown function (DUF4214),2716884772,Prochlorococcus,LLI,SAG
AG-429-J03_2717342822,60001883,AG-429-J03,2717342822,protein of unknown function (DUF4214),2716884424,Prochlorococcus,LLI,SAG
AG-432-A07_2717720862,60001883,AG-432-A07,2717720862,protein of unknown function (DUF4214),2716884777,Prochlorococcus,LLI,SAG
AG-432-A07_2717721132,60001883,AG-432-A07,2717721132,protein of unknown function (DUF4214),2716884777,Prochlorococcus,LLI,SAG
AG-432-A07_2717720969,60001883,AG-432-A07,2717720969,protein of unknown function (DUF4214),2716884777,Prochlorococcus,LLI,SAG
AG-432-A07_2717721600,60001883,AG-432-A07,2717721600,protein of unknown function (DUF4214),2716884777,Prochlorococcus,LLI,SAG
AG-432-A07_2717720867,60001883,AG-432-A07,2717720867,protein of unknown function (DUF4214),2716884777,Prochlorococcus,LLI,SAG
AG-432-A07_2717721602,60001888,AG-432-A07,2717721602,hypothetical protein,2716884777,Prochlorococcus,LLI,SAG
AG-432-B15_2717343751,60001883,AG-432-B15,2717343751,protein of unknown function (DUF4214),2716884426,Prochlorococcus,LLI,SAG
AG-432-B15_2717343927,60001888,AG-432-B15,2717343927,hypothetical protein,2716884426,Prochlorococcus,LLI,SAG
AG-432-E11_2717722640,60001883,AG-432-E11,2717722640,protein of unknown function (DUF4214),2716884778,Prochlorococcus,LLI,SAG
AG-432-E11_2717722395,60001883,AG-432-E11,2717722395,protein of unknown function (DUF4214),2716884778,Prochlorococcus,LLI,SAG
AG-432-E11_2717722138,60001883,AG-432-E11,2717722138,protein of unknown function (DUF4214),2716884778,Prochlorococcus,LLI,SAG
AG-432-E11_2717722018,60001883,AG-432-E11,2717722018,protein of unknown function (DUF4214),2716884778,Prochlorococcus,LLI,SAG
AG-432-E11_2717722146,60001883,AG-432-E11,2717722146,protein of unknown function (DUF4214),2716884778,Prochlorococcus,LLI,SAG
AG-432-E11_2717722396,60001883,AG-432-E11,2717722396,protein of unknown function (DUF4214),2716884778,Prochlorococcus,LLI,SAG
AG-432-E11_2717722139,60001883,AG-432-E11,2717722139,protein of unknown function (DUF4214),2716884778,Prochlorococcus,LLI,SAG
AG-432-E11_2717721896,60001883,AG-432-E11,2717721896,protein of unknown function (DUF4214),2716884778,Prochlorococcus,LLI,SAG
AG-432-E11_2717722875,60001883,AG-432-E11,2717722875,protein of unknown function (DUF4214),2716884778,Prochlorococcus,LLI,SAG
AG-432-K17_2717724879,60001883,AG-432-K17,2717724879,protein of unknown function (DUF4214),2716884781,Prochlorococcus,LLI,SAG
AG-432-K17_2717725233,60001883,AG-432-K17,2717725233,protein of unknown function (DUF4214),2716884781,Prochlorococcus,LLI,SAG
AG-432-K17_2717725046,60001883,AG-432-K17,2717725046,protein of unknown function (DUF4214),2716884781,Prochlorococcus,LLI,SAG
AG-432-K17_2717724792,60002365,AG-432-K17,2717724792,hypothetical protein,2716884781,Prochlorococcus,LLI,SAG
AG-436-C14_2717353465,60001883,AG-436-C14,2717353465,protein of unknown function (DUF4214),2716884434,Prochlorococcus,LLI,SAG
AG-436-C14_2717353454,60001883,AG-436-C14,2717353454,protein of unknown function (DUF4214),2716884434,Prochlorococcus,LLI,SAG
AG-436-C14_2717353459,60001883,AG-436-C14,2717353459,protein of unknown function (DUF4214),2716884434,Prochlorococcus,LLI,SAG
AG-436-C14_2717352943,60001883,AG-436-C14,2717352943,protein of unknown function (DUF4214),2716884434,Prochlorococcus,LLI,SAG
AG-436-C14_2717353477,60001888,AG-436-C14,2717353477,hypothetical protein,2716884434,Prochlorococcus,LLI,SAG
AG-455-B05_2717375750,60001883,AG-455-B05,2717375750,protein of unknown function (DUF4214),2716884451,Prochlorococcus,LLI,SAG
AG-455-G08_2717379120,60001883,AG-455-G08,2717379120,protein of unknown function (DUF4214),2716884454,Prochlorococcus,LLI,SAG
AG-455-G08_2717378452,60001883,AG-455-G08,2717378452,protein of unknown function (DUF4214),2716884454,Prochlorococcus,LLI,SAG
AG-455-G08_2717378737,60001883,AG-455-G08,2717378737,protein of unknown function (DUF4214),2716884454,Prochlorococcus,LLI,SAG
AG-455-G08_2717378914,60001883,AG-455-G08,2717378914,protein of unknown function (DUF4214),2716884454,Prochlorococcus,LLI,SAG
AG-455-G08_2717378453,60001883,AG-455-G08,2717378453,protein of unknown function (DUF4214),2716884454,Prochlorococcus,LLI,SAG
AG-455-G08_2717379175,60001883,AG-455-G08,2717379175,protein of unknown function (DUF4214),2716884454,Prochlorococcus,LLI,SAG
AG-455-G08_2717379183,60002365,AG-455-G08,2717379183,hypothetical protein,2716884454,Prochlorococcus,LLI,SAG
AG-459-C18_2717738234,60001883,AG-459-C18,2717738234,protein of unknown function (DUF4214),2716884791,Prochlorococcus,LLI,SAG
AG-459-C18_2717738238,60001883,AG-459-C18,2717738238,protein of unknown function (DUF4214),2716884791,Prochlorococcus,LLI,SAG
AG-459-C18_2717738235,60001883,AG-459-C18,2717738235,protein of unknown function (DUF4214),2716884791,Prochlorococcus,LLI,SAG
AG-459-C18_2717738625,60001883,AG-459-C18,2717738625,protein of unknown function (DUF4214),2716884791,Prochlorococcus,LLI,SAG
AG-459-C18_2717738237,60001883,AG-459-C18,2717738237,protein of unknown function (DUF4214),2716884791,Prochlorococcus,LLI,SAG
AG-459-C18_2717738465,60001883,AG-459-C18,2717738465,protein of unknown function (DUF4214),2716884791,Prochlorococcus,LLI,SAG
AG-459-P07_2717749181,60001883,AG-459-P07,2717749181,protein of unknown function (DUF4214),2716884799,Prochlorococcus,LLI,SAG
AG-459-P07_2717749698,60001883,AG-459-P07,2717749698,protein of unknown function (DUF4214),2716884799,Prochlorococcus,LLI,SAG
AG-459-P07_2717749424,60001883,AG-459-P07,2717749424,protein of unknown function (DUF4214),2716884799,Prochlorococcus,LLI,SAG
AG-459-P07_2717749950,60001883,AG-459-P07,2717749950,protein of unknown function (DUF4214),2716884799,Prochlorococcus,LLI,SAG
AG-459-P07_2717749915,60001883,AG-459-P07,2717749915,protein of unknown function (DUF4214),2716884799,Prochlorococcus,LLI,SAG
AG-459-P07_2717749636,60001883,AG-459-P07,2717749636,protein of unknown function (DUF4214),2716884799,Prochlorococcus,LLI,SAG
AG-673-K22_2717756710,60001883,AG-673-K22,2717756710,protein of unknown function (DUF4214),2716884806,Prochlorococcus,LLI,SAG
AG-673-K22_2717756712,60001883,AG-673-K22,2717756712,protein of unknown function (DUF4214),2716884806,Prochlorococcus,LLI,SAG
AG-673-K22_2717756709,60001883,AG-673-K22,2717756709,protein of unknown function (DUF4214),2716884806,Prochlorococcus,LLI,SAG
AG-673-K22_2717756695,60001883,AG-673-K22,2717756695,protein of unknown function (DUF4214),2716884806,Prochlorococcus,LLI,SAG
AG-673-K22_2717756714,60001883,AG-673-K22,2717756714,protein of unknown function (DUF4214),2716884806,Prochlorococcus,LLI,SAG
AG-673-K22_2717757160,60001883,AG-673-K22,2717757160,protein of unknown function (DUF4214),2716884806,Prochlorococcus,LLI,SAG
AG-673-K22_2717756477,60001883,AG-673-K22,2717756477,protein of unknown function (DUF4214),2716884806,Prochlorococcus,LLI,SAG
AG-679-I23_2717430002,60001830,AG-679-I23,2717430002,hypothetical protein,2716884500,Prochlorococcus,LLI,SAG
AG-679-I23_2717431023,60001830,AG-679-I23,2717431023,hypothetical protein,2716884500,Prochlorococcus,LLI,SAG
AG-679-I23_2717430560,60001883,AG-679-I23,2717430560,protein of unknown function (DUF4214),2716884500,Prochlorococcus,LLI,SAG
AG-679-I23_2717430007,60001883,AG-679-I23,2717430007,protein of unknown function (DUF4214),2716884500,Prochlorococcus,LLI,SAG
AG-679-I23_2717430518,60001883,AG-679-I23,2717430518,protein of unknown function (DUF4214),2716884500,Prochlorococcus,LLI,SAG
AG-679-I23_2717430512,60001883,AG-679-I23,2717430512,protein of unknown function (DUF4214),2716884500,Prochlorococcus,LLI,SAG
AG-679-I23_2717429939,60001883,AG-679-I23,2717429939,protein of unknown function (DUF4214),2716884500,Prochlorococcus,LLI,SAG
AG-679-I23_2717429936,60001883,AG-679-I23,2717429936,protein of unknown function (DUF4214),2716884500,Prochlorococcus,LLI,SAG
AG-679-I23_2717430559,60001883,AG-679-I23,2717430559,protein of unknown function (DUF4214),2716884500,Prochlorococcus,LLI,SAG
AG-679-I23_2717429940,60001883,AG-679-I23,2717429940,protein of unknown function (DUF4214),2716884500,Prochlorococcus,LLI,SAG
AG-409-P19_2717307703,60001830,AG-409-P19,2717307703,hypothetical protein,2716884399,Prochlorococcus,LLI.LLVIII,SAG
AG-409-P19_2717307777,60001883,AG-409-P19,2717307777,protein of unknown function (DUF4214),2716884399,Prochlorococcus,LLI.LLVIII,SAG
MIT0601_2607037257,60001888,MIT0601,2607037257,hypothetical protein,2606217319,Prochlorococcus,LLII.LLIII,ISOLATE
MIT0919_2682089306,60001888,MIT0919,2682089306,hypothetical protein,2681812903,Prochlorococcus,LLII.LLIII,ISOLATE
MIT1304_2684597211,60001888,MIT1304,2684597211,hypothetical protein,2681813571,Prochlorococcus,LLII.LLIII,ISOLATE
MIT1304_2684597469,60001888,MIT1304,2684597469,hypothetical protein,2681813571,Prochlorococcus,LLII.LLIII,ISOLATE
MIT1304_2684597483,60001888,MIT1304,2684597483,hypothetical protein,2681813571,Prochlorococcus,LLII.LLIII,ISOLATE
MIT1304_2684597478,60001888,MIT1304,2684597478,hypothetical protein,2681813571,Prochlorococcus,LLII.LLIII,ISOLATE
MIT9211_2626310834,60001888,MIT9211,2626310834,hypothetical protein,2623620960,Prochlorococcus,LLII.LLIII,ISOLATE
AG-363-B11_2667885372,60001888,AG-363-B11,2667885372,hypothetical protein,2667527362,Prochlorococcus,LLII.LLIII,SAG
AG-363-N16_2667804839,60001888,AG-363-N16,2667804839,hypothetical protein,2667527310,Prochlorococcus,LLII.LLIII,SAG
AG-363-N16_2667804835,60001888,AG-363-N16,2667804835,hypothetical protein,2667527310,Prochlorococcus,LLII.LLIII,SAG
AG-363-N16_2667804047,60001888,AG-363-N16,2667804047,hypothetical protein,2667527310,Prochlorococcus,LLII.LLIII,SAG
AG-402-G22_2667716986,60001888,AG-402-G22,2667716986,hypothetical protein,2667527257,Prochlorococcus,LLII.LLIII,SAG
AG-409-K04_2717681989,60001888,AG-409-K04,2717681989,hypothetical protein,2716884751,Prochlorococcus,LLII.LLIII,SAG
AG-432-D11_2717155010,60002365,AG-432-D11,2717155010,hypothetical protein,2716884267,Prochlorococcus,LLII.LLIII,SAG
AG-436-O09_2717360902,60001888,AG-436-O09,2717360902,hypothetical protein,2716884440,Prochlorococcus,LLII.LLIII,SAG
AG-436-O09_2717361090,60001888,AG-436-O09,2717361090,hypothetical protein,2716884440,Prochlorococcus,LLII.LLIII,SAG
AG-436-O09_2717361125,60001888,AG-436-O09,2717361125,hypothetical protein,2716884440,Prochlorococcus,LLII.LLIII,SAG
AG-436-O09_2717361217,60001888,AG-436-O09,2717361217,hypothetical protein,2716884440,Prochlorococcus,LLII.LLIII,SAG
MIT0701_2608219769,60001830,MIT0701,2608219769,hypothetical protein,2606217684,Prochlorococcus,LLIV,ISOLATE
MIT0701_2608219772,60001830,MIT0701,2608219772,hypothetical protein,2606217684,Prochlorococcus,LLIV,ISOLATE
MIT0701_2608220018,60001830,MIT0701,2608220018,hypothetical protein,2606217684,Prochlorococcus,LLIV,ISOLATE
MIT0701_2608220160,60001830,MIT0701,2608220160,hypothetical protein,2606217684,Prochlorococcus,LLIV,ISOLATE
MIT0701_2608218829,60001830,MIT0701,2608218829,hypothetical protein,2606217684,Prochlorococcus,LLIV,ISOLATE
MIT0701_2608220002,60001830,MIT0701,2608220002,hypothetical protein,2606217684,Prochlorococcus,LLIV,ISOLATE
MIT0701_2608219982,60001830,MIT0701,2608219982,hypothetical protein,2606217684,Prochlorococcus,LLIV,ISOLATE
MIT0701_2608221423,60001888,MIT0701,2608221423,hypothetical protein,2606217684,Prochlorococcus,LLIV,ISOLATE
MIT0701_2608219146,60001888,MIT0701,2608219146,hypothetical protein,2606217684,Prochlorococcus,LLIV,ISOLATE
MIT0701_2608220544,60001888,MIT0701,2608220544,hypothetical protein,2606217684,Prochlorococcus,LLIV,ISOLATE
MIT0701_2608219708,60001888,MIT0701,2608219708,hypothetical protein,2606217684,Prochlorococcus,LLIV,ISOLATE
MIT0701_2608219707,60001888,MIT0701,2608219707,hypothetical protein,2606217684,Prochlorococcus,LLIV,ISOLATE
